name,slug,url,country_iso
Camden City School District,https://www.applitrack.com/camdenk12nj/onlineapp,https://www.applitrack.com/camdenk12nj/onlineapp,US
Camdenton R-III School District,https://www.applitrack.com/camdenton/onlineapp,https://www.applitrack.com/camdenton/onlineapp,US
Canadian Independent School District,https://www.applitrack.com/canadianisd/onlineapp,https://www.applitrack.com/canadianisd/onlineapp,US
Cannon Falls Area Schools,https://www.applitrack.com/cannonfalls/onlineapp,https://www.applitrack.com/cannonfalls/onlineapp,US
Canon-Mcmillan School District,https://www.applitrack.com/canonmcmillansd/onlineapp,https://www.applitrack.com/canonmcmillansd/onlineapp,US
Canton Public Schools,https://www.applitrack.com/cantonschools/onlineapp,https://www.applitrack.com/cantonschools/onlineapp,US
Canton Public School District,https://www.applitrack.com/cantonschoolsms/onlineapp,https://www.applitrack.com/cantonschoolsms/onlineapp,US
Cape Elizabeth School Department,https://www.applitrack.com/cape/onlineapp,https://www.applitrack.com/cape/onlineapp,US
Cape Henlopen School District,https://www.applitrack.com/capehenlopenschools/onlineapp,https://www.applitrack.com/capehenlopenschools/onlineapp,US
Carbondale Community High School District 165,https://www.applitrack.com/carbondale/onlineapp,https://www.applitrack.com/carbondale/onlineapp,US
Carlisle Community School District,https://www.applitrack.com/carlislecsd/onlineapp,https://www.applitrack.com/carlislecsd/onlineapp,US
Carlsbad Municipal Schools,https://www.applitrack.com/carlsbad/onlineapp,https://www.applitrack.com/carlsbad/onlineapp,US
Carlstadt School District,https://www.applitrack.com/carlstadt/onlineapp,https://www.applitrack.com/carlstadt/onlineapp,US
Carlynton School District,https://www.applitrack.com/carlynton/onlineapp,https://www.applitrack.com/carlynton/onlineapp,US
Caroline County Public Schools,https://www.applitrack.com/carolinecounty/onlineapp,https://www.applitrack.com/carolinecounty/onlineapp,US
Carroll County Schools,https://www.applitrack.com/carrollcountyschools/onlineapp,https://www.applitrack.com/carrollcountyschools/onlineapp,US
Carroll ISD,https://www.applitrack.com/carrollisd/onlineapp,https://www.applitrack.com/carrollisd/onlineapp,US
"Carroll County, MD Public Schools",https://www.applitrack.com/carrollk12/onlineapp,https://www.applitrack.com/carrollk12/onlineapp,US
Carroll County Schools,https://www.applitrack.com/carrollkyschools/onlineapp,https://www.applitrack.com/carrollkyschools/onlineapp,US
Carteret Borough School District,https://www.applitrack.com/carteretschools/onlineapp,https://www.applitrack.com/carteretschools/onlineapp,US
Cartersville City Schools,https://www.applitrack.com/cartersville/onlineapp,https://www.applitrack.com/cartersville/onlineapp,US
Carthage Central School District,https://www.applitrack.com/carthagecsd/onlineapp,https://www.applitrack.com/carthagecsd/onlineapp,US
Carthage Independent School District,https://www.applitrack.com/carthageisd/onlineapp,https://www.applitrack.com/carthageisd/onlineapp,US
Cascade School District 3-B,https://www.applitrack.com/cascade3b/onlineapp,https://www.applitrack.com/cascade3b/onlineapp,US
Cascade School District 5,https://www.applitrack.com/cascade5/onlineapp,https://www.applitrack.com/cascade5/onlineapp,US
Cooperative Association for Special Education,https://www.applitrack.com/casedupage/onlineapp,https://www.applitrack.com/casedupage/onlineapp,US
Cass School District 63,https://www.applitrack.com/cassd63/onlineapp,https://www.applitrack.com/cassd63/onlineapp,US
Castle Rock School District 401,https://www.applitrack.com/castlerock/onlineapp,https://www.applitrack.com/castlerock/onlineapp,US
Cattaraugus-Allegany-Erie-Wyoming Boces,https://www.applitrack.com/cattaraugusalleganyeriewyomingboces/onlineapp,https://www.applitrack.com/cattaraugusalleganyeriewyomingboces/onlineapp,US
Casa Blanca Community School,https://www.applitrack.com/cbcschools/onlineapp,https://www.applitrack.com/cbcschools/onlineapp,US
Council Bluffs Community School District,https://www.applitrack.com/cbcsd/onlineapp,https://www.applitrack.com/cbcsd/onlineapp,US
Centennial BOCES Consortium,https://www.applitrack.com/cboces/onlineapp,https://www.applitrack.com/cboces/onlineapp,US
Central Bucks School District,https://www.applitrack.com/cbsd/onlineapp,https://www.applitrack.com/cbsd/onlineapp,US
Corpus Christi Independent School District,https://www.applitrack.com/ccisd/onlineapp,https://www.applitrack.com/ccisd/onlineapp,US
Chester County Intermediate Unit,https://www.applitrack.com/cciu/onlineapp,https://www.applitrack.com/cciu/onlineapp,US
Charles City County Public Schools,https://www.applitrack.com/ccps/onlineapp,https://www.applitrack.com/ccps/onlineapp,US
Carmel Clay Schools,https://www.applitrack.com/ccs/onlineapp,https://www.applitrack.com/ccs/onlineapp,US
College Community School District,https://www.applitrack.com/ccsd/onlineapp,https://www.applitrack.com/ccsd/onlineapp,US
Converse County School District #1,https://www.applitrack.com/ccsd1/onlineapp,https://www.applitrack.com/ccsd1/onlineapp,US
Community Consolidated School District 15,https://www.applitrack.com/ccsd15/onlineapp,https://www.applitrack.com/ccsd15/onlineapp,US
Burr Ridge CCSD 180,https://www.applitrack.com/ccsd180/onlineapp,https://www.applitrack.com/ccsd180/onlineapp,US
Community Consolidated School District 59,https://www.applitrack.com/ccsd59/onlineapp,https://www.applitrack.com/ccsd59/onlineapp,US
Clear Creek School District RE-1,https://www.applitrack.com/ccsdre1/onlineapp,https://www.applitrack.com/ccsdre1/onlineapp,US
Charleston County School District,https://www.applitrack.com/ccsdschools/onlineapp,https://www.applitrack.com/ccsdschools/onlineapp,US
Collinsville Community Unit School District,https://www.applitrack.com/ccusd10/onlineapp,https://www.applitrack.com/ccusd10/onlineapp,US
Cripple Creek-Victor SD R-1,https://www.applitrack.com/ccvschools/onlineapp,https://www.applitrack.com/ccvschools/onlineapp,US
Catholic Diocese of Peoria,https://www.applitrack.com/cdop/onlineapp,https://www.applitrack.com/cdop/onlineapp,US
Cecil County Public Schools,https://www.applitrack.com/cecil/onlineapp,https://www.applitrack.com/cecil/onlineapp,US
Centennial School District,https://www.applitrack.com/centennialsd/onlineapp,https://www.applitrack.com/centennialsd/onlineapp,US
Center Independent School District,https://www.applitrack.com/centerisd/onlineapp,https://www.applitrack.com/centerisd/onlineapp,US
Centinela Valley Union High School District,https://www.applitrack.com/centinelak12ca/onlineapp,https://www.applitrack.com/centinelak12ca/onlineapp,US
Central School District 51,https://www.applitrack.com/central51/onlineapp,https://www.applitrack.com/central51/onlineapp,US
Central Indiana AppliTrack Consortium,https://www.applitrack.com/centralindiana/onlineapp,https://www.applitrack.com/centralindiana/onlineapp,US
Central Islip Union Free School District,https://www.applitrack.com/centralislip/onlineapp,https://www.applitrack.com/centralislip/onlineapp,US
Central Regional School District,https://www.applitrack.com/centralreg/onlineapp,https://www.applitrack.com/centralreg/onlineapp,US
Cooperative Educational Services,https://www.applitrack.com/ces/onlineapp,https://www.applitrack.com/ces/onlineapp,US
Carbondale Elementary School District 95,https://www.applitrack.com/ces95/onlineapp,https://www.applitrack.com/ces95/onlineapp,US
Carrollton - Farmers Branch ISD,https://www.applitrack.com/cfbisd/onlineapp,https://www.applitrack.com/cfbisd/onlineapp,US
Catalina Foothills School District,https://www.applitrack.com/cfsd16/onlineapp,https://www.applitrack.com/cfsd16/onlineapp,US
Clare-Gladwin RESD,https://www.applitrack.com/cgresd/onlineapp,https://www.applitrack.com/cgresd/onlineapp,US
Chagrin Falls Exempted Village Schools,https://www.applitrack.com/chagrinschools/onlineapp,https://www.applitrack.com/chagrinschools/onlineapp,US
Chambersburg Area School District,https://www.applitrack.com/chambersburg/onlineapp,https://www.applitrack.com/chambersburg/onlineapp,US
Champaign County,https://www.applitrack.com/champaign/onlineapp,https://www.applitrack.com/champaign/onlineapp,US
Champaign Unit 4 School District,https://www.applitrack.com/champaignschools/onlineapp,https://www.applitrack.com/champaignschools/onlineapp,US
Channahon School District 17,https://www.applitrack.com/channahon/onlineapp,https://www.applitrack.com/channahon/onlineapp,US
Chappaqua Central School District,https://www.applitrack.com/chappaqua/onlineapp,https://www.applitrack.com/chappaqua/onlineapp,US
Charleston CUSD 1,https://www.applitrack.com/charleston/onlineapp,https://www.applitrack.com/charleston/onlineapp,US
City of Charleston,https://www.applitrack.com/charlestonil/onlineapp,https://www.applitrack.com/charlestonil/onlineapp,US
Chatfield Public Schools,https://www.applitrack.com/chatfieldschools/onlineapp,https://www.applitrack.com/chatfieldschools/onlineapp,US
Chatham County Public Schools,https://www.applitrack.com/chathamnc/onlineapp,https://www.applitrack.com/chathamnc/onlineapp,US
Chattahoochee County School District,https://www.applitrack.com/chattco/onlineapp,https://www.applitrack.com/chattco/onlineapp,US
Chapel Hill-Carrboro City Schools,https://www.applitrack.com/chccs/onlineapp,https://www.applitrack.com/chccs/onlineapp,US
Cherokee Central School,https://www.applitrack.com/cherokeecentral/onlineapp,https://www.applitrack.com/cherokeecentral/onlineapp,US
Cherokee County School District,https://www.applitrack.com/cherokeeone/onlineapp,https://www.applitrack.com/cherokeeone/onlineapp,US
Cherry Hill Public Schools,https://www.applitrack.com/cherryhill/onlineapp,https://www.applitrack.com/cherryhill/onlineapp,US
Cheshire Public Schools,https://www.applitrack.com/cheshire/onlineapp,https://www.applitrack.com/cheshire/onlineapp,US
Chesterfield County Public Schools,https://www.applitrack.com/chesterfield/onlineapp,https://www.applitrack.com/chesterfield/onlineapp,US
Chester School District,https://www.applitrack.com/chesternj/onlineapp,https://www.applitrack.com/chesternj/onlineapp,US
Chester-Upland School District,https://www.applitrack.com/chesteruplandsd/onlineapp,https://www.applitrack.com/chesteruplandsd/onlineapp,US
Chillicothe City School District,https://www.applitrack.com/chillicothe/onlineapp,https://www.applitrack.com/chillicothe/onlineapp,US
Chisago Lakes Schools,https://www.applitrack.com/chisagolakes/onlineapp,https://www.applitrack.com/chisagolakes/onlineapp,US
Chisholm Public School District,https://www.applitrack.com/chisholm/onlineapp,https://www.applitrack.com/chisholm/onlineapp,US
Choctaw County Schools,https://www.applitrack.com/choctaw/onlineapp,https://www.applitrack.com/choctaw/onlineapp,US
Christian County Schools,https://www.applitrack.com/christian/onlineapp,https://www.applitrack.com/christian/onlineapp,US
Cleveland Heights-University Heights City School District,https://www.applitrack.com/chuh/onlineapp,https://www.applitrack.com/chuh/onlineapp,US
Churchill County School District,https://www.applitrack.com/churchill/onlineapp,https://www.applitrack.com/churchill/onlineapp,US
Central Indiana Educational Service Center Consortium,https://www.applitrack.com/ciescconsortium/onlineapp,https://www.applitrack.com/ciescconsortium/onlineapp,US
Circleville City School District,https://www.applitrack.com/circleville/onlineapp,https://www.applitrack.com/circleville/onlineapp,US
City of Evanston,https://www.applitrack.com/cityofevanston/onlineapp,https://www.applitrack.com/cityofevanston/onlineapp,US
Central Jersey College Preparatory Charter School,https://www.applitrack.com/cjcollegeprep/onlineapp,https://www.applitrack.com/cjcollegeprep/onlineapp,US
Clackamas Education Service District,https://www.applitrack.com/clackesd/onlineapp,https://www.applitrack.com/clackesd/onlineapp,US
Clark Public Schools,https://www.applitrack.com/clark/onlineapp,https://www.applitrack.com/clark/onlineapp,US
Clarke Community School District,https://www.applitrack.com/clarkecsd/onlineapp,https://www.applitrack.com/clarkecsd/onlineapp,US
Clay County School System,https://www.applitrack.com/clay/onlineapp,https://www.applitrack.com/clay/onlineapp,US
Cambridge Lakes Learning Center,https://www.applitrack.com/clcs/onlineapp,https://www.applitrack.com/clcs/onlineapp,US
Cleburne Independent School District,https://www.applitrack.com/cleburneisd/onlineapp,https://www.applitrack.com/cleburneisd/onlineapp,US
Cleveland ISD,https://www.applitrack.com/clevelandisd/onlineapp,https://www.applitrack.com/clevelandisd/onlineapp,US
Cleveland Public Schools,https://www.applitrack.com/clevelandtigers/onlineapp,https://www.applitrack.com/clevelandtigers/onlineapp,US
Clifton Independent School District,https://www.applitrack.com/cliftonisd/onlineapp,https://www.applitrack.com/cliftonisd/onlineapp,US
Clifton Public Schools,https://www.applitrack.com/cliftonschools/onlineapp,https://www.applitrack.com/cliftonschools/onlineapp,US
Clinton Community School District,https://www.applitrack.com/clintonia/onlineapp,https://www.applitrack.com/clintonia/onlineapp,US
Clinton Township School District,https://www.applitrack.com/clintontwp/onlineapp,https://www.applitrack.com/clintontwp/onlineapp,US
Clint ISD,https://www.applitrack.com/clintweb/onlineapp,https://www.applitrack.com/clintweb/onlineapp,US
Carbon Lehigh Intermediate Unit,https://www.applitrack.com/cliu/onlineapp,https://www.applitrack.com/cliu/onlineapp,US
Clyde Consolidated Independent School District,https://www.applitrack.com/clydeisd/onlineapp,https://www.applitrack.com/clydeisd/onlineapp,US
Crete-Monee School District 201-U,https://www.applitrack.com/cm201u/onlineapp,https://www.applitrack.com/cm201u/onlineapp,US
Cheyenne Mountain School District 12,https://www.applitrack.com/cmsd12/onlineapp,https://www.applitrack.com/cmsd12/onlineapp,US
Columbia-Montour Area Vocational-Technical School,https://www.applitrack.com/cmvt/onlineapp,https://www.applitrack.com/cmvt/onlineapp,US
Coal City 1 Community School District,https://www.applitrack.com/coalcity/onlineapp,https://www.applitrack.com/coalcity/onlineapp,US
Cobre Consolidated Schools,https://www.applitrack.com/cobreschools/onlineapp,https://www.applitrack.com/cobreschools/onlineapp,US
